,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
10,NQ0pRcBM45akp3ms2EbbMg,on-demand-sushi-las-vegas-3,On Demand Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/op1vrOPjpERMn3t3S87jcA/o.jpg,False,https://www.yelp.com/biz/on-demand-sushi-las-vegas-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,247,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'poke', 'title': 'Poke'}]",4.5,"{'latitude': 36.085777, 'longitude': -115.314945}","['pickup', 'delivery']",$$,"{'address1': '5660 S Hualapai Way', 'address2': 'Unit 105', 'address3': None, 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['5660 S Hualapai Way', 'Unit 105', 'Las Vegas, NV 89148']}",+17029140033,(702) 914-0033,1119.2480794079163
11,60uVlCUiLJvq3xNo_3bhQQ,carmines-pizza-kitchen-las-vegas-3,Carmine's Pizza Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/mh0IzeebzeuCX83Rn08hgA/o.jpg,False,https://www.yelp.com/biz/carmines-pizza-kitchen-las-vegas-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,325,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 36.0686396, 'longitude': -115.2979359}",['delivery'],$$,"{'address1': '6565 S Fort Apache Rd', 'address2': '', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6565 S Fort Apache Rd', 'Las Vegas, NV 89148']}",+17022437777,(702) 243-7777,1270.8186338075186
12,JrSxduS5XN6TZZ_PyDz1Cg,squallys-juice-bar-and-cafe-hualapai-las-vegas,Squally's Juice Bar & Cafe - Hualapai,https://s3-media1.fl.yelpcdn.com/bphoto/XUHZf0cJNyP07vXgtWsiEg/o.jpg,False,https://www.yelp.com/biz/squallys-juice-bar-and-cafe-hualapai-las-vegas?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,12,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}]",4.5,"{'latitude': 36.085757921417084, 'longitude': -115.3148344844134}","['pickup', 'delivery']",,"{'address1': '5660 S Hualapai Way', 'address2': 'Ste 104', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['5660 S Hualapai Way', 'Ste 104', 'Las Vegas, NV 89148']}",+17026052609,(702) 605-2609,1112.7989966875089
13,NaZVUOzqk5b-l0mlki-9Og,chun-fai-chinese-eatery-las-vegas,Chun Fai Chinese Eatery,https://s3-media2.fl.yelpcdn.com/bphoto/G3TGXAgpqzfjm1Xosn_FFQ/o.jpg,False,https://www.yelp.com/biz/chun-fai-chinese-eatery-las-vegas?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,277,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'soup', 'title': 'Soup'}]",3.5,"{'latitude': 36.0689682903359, 'longitude': -115.298683821699}","['pickup', 'delivery']",$,"{'address1': '6565 S Fort Apache Rd', 'address2': 'Ste 175', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6565 S Fort Apache Rd', 'Ste 175', 'Las Vegas, NV 89148']}",+17022229052,(702) 222-9052,1288.0232969549857
14,M-SS_Kr0zlC7v8kBSRa74g,hokaido-sushi-las-vegas,Hokaido Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/Njv_CKBSObvFBzTjYV4cDw/o.jpg,False,https://www.yelp.com/biz/hokaido-sushi-las-vegas?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,451,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 36.0791112054211, 'longitude': -115.298531538692}",['pickup'],$$,"{'address1': '6015 S Fort Apache Rd', 'address2': 'Ste 150', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6015 S Fort Apache Rd', 'Ste 150', 'Las Vegas, NV 89148']}",+17022622213,(702) 262-2213,989.4587912146076
15,xxaqaD9IVsqxiNF8FoHdYA,port-of-subs-las-vegas-83,Port of Subs,https://s3-media1.fl.yelpcdn.com/bphoto/htDsAjWo7AH6_ySceqFGIw/o.jpg,False,https://www.yelp.com/biz/port-of-subs-las-vegas-83?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,54,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 36.079444, 'longitude': -115.298046}","['pickup', 'delivery']",$,"{'address1': '6005 S Ft Apache Rd', 'address2': 'Ste 120', 'address3': None, 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6005 S Ft Apache Rd', 'Ste 120', 'Las Vegas, NV 89148']}",+17026804646,(702) 680-4646,1039.4438712446006
16,do8NhKHRiKpUtKb5xUL9kw,robertos-taco-shop-las-vegas-83,Roberto's Taco Shop,https://s3-media4.fl.yelpcdn.com/bphoto/bs9oLn0z1BD5w4j02kGNcQ/o.jpg,False,https://www.yelp.com/biz/robertos-taco-shop-las-vegas-83?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,33,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"{'latitude': 36.071335255354604, 'longitude': -115.31537484998819}",['delivery'],,"{'address1': '6440 S Hualapai Way', 'address2': 'Ste 100', 'address3': None, 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6440 S Hualapai Way', 'Ste 100', 'Las Vegas, NV 89148']}",+17024622728,(702) 462-2728,828.4991337172321
17,Z6E2Syzo_IYLIGpI5tSpRg,dairy-queen-grill-and-chill-las-vegas-13,Dairy Queen Grill & Chill,https://s3-media2.fl.yelpcdn.com/bphoto/QPOjqrdrLqcVGhXSPut7Qw/o.jpg,False,https://www.yelp.com/biz/dairy-queen-grill-and-chill-las-vegas-13?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,237,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.0,"{'latitude': 36.069656, 'longitude': -115.298326}","['pickup', 'delivery']",$,"{'address1': '6525 S Fort Apache Rd', 'address2': 'Unit 100', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6525 S Fort Apache Rd', 'Unit 100', 'Las Vegas, NV 89148']}",+17027950000,(702) 795-0000,1261.9252504279002
18,fp1AV66Uq9mo_9ZhZIIpcQ,pizza-hut-las-vegas-145,Pizza Hut,https://s3-media2.fl.yelpcdn.com/bphoto/TnZ9kxhClnuuLXSJUthWxQ/o.jpg,False,https://www.yelp.com/biz/pizza-hut-las-vegas-145?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,119,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",1.5,"{'latitude': 36.0718847, 'longitude': -115.298351}","['pickup', 'delivery']",$,"{'address1': '6415 S Fort Apache Rd', 'address2': 'Ste 110', 'address3': None, 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6415 S Fort Apache Rd', 'Ste 110', 'Las Vegas, NV 89148']}",+17025450050,(702) 545-0050,1119.2693129626414
19,kRRtnGLDTTfKyeuwjh8Blg,subway-las-vegas-244,Subway,https://s3-media3.fl.yelpcdn.com/bphoto/a6-BDadY5MofnktujRgsaA/o.jpg,False,https://www.yelp.com/biz/subway-las-vegas-244?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,70,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.0,"{'latitude': 36.069635853715, 'longitude': -115.298304419271}","['pickup', 'delivery']",$,"{'address1': '6525 S Fort Apache Rd', 'address2': 'Ste 110', 'address3': None, 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6525 S Fort Apache Rd', 'Ste 110', 'Las Vegas, NV 89148']}",+17022634800,(702) 263-4800,1264.8458035406877
20,Oivmx8hjBJ6svs-_PIroMw,longford-shoppes-at-southern-hills-las-vegas,Longford Shoppes at Southern Hills,https://s3-media3.fl.yelpcdn.com/bphoto/h6NNNC76QTdECHxtPADkrQ/o.jpg,False,https://www.yelp.com/biz/longford-shoppes-at-southern-hills-las-vegas?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,1,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'discountstore', 'title': 'Discount Store'}]",4.0,"{'latitude': 36.06957701233009, 'longitude': -115.29840132331843}",[],,"{'address1': '6415 S Fort Apache Rd', 'address2': '', 'address3': None, 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6415 S Fort Apache Rd', 'Las Vegas, NV 89148']}",,,1262.3111411396967
21,n2kgJSiB7Q4u7AkDvYfzlg,munch-box-las-vegas-4,Munch Box,https://s3-media1.fl.yelpcdn.com/bphoto/63ptbUZSHJTGA2Gr5tOO1Q/o.jpg,False,https://www.yelp.com/biz/munch-box-las-vegas-4?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,284,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 36.07681, 'longitude': -115.29834}","['pickup', 'delivery']",$$,"{'address1': '6105 S Fort Apache Rd', 'address2': None, 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6105 S Fort Apache Rd', 'Las Vegas, NV 89148']}",+17027787458,(702) 778-7458,195.39145610292977
22,R_fQGSUQv0L_fRiuua47dw,neighbors-las-vegas-2,Neighbors,https://s3-media2.fl.yelpcdn.com/bphoto/IgSEYoo575N0VY7qNsVm-A/o.jpg,False,https://www.yelp.com/biz/neighbors-las-vegas-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,1100,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 36.08113, 'longitude': -115.29691}","['pickup', 'delivery']",$$,"{'address1': '5910 S Fort Apache Rd', 'address2': None, 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['5910 S Fort Apache Rd', 'Las Vegas, NV 89148']}",+17026851166,(702) 685-1166,557.9954934224855
23,w2D-bXyIaKwh3AlEb-LygQ,big-bs-texas-bbq-las-vegas-2,Big B's Texas BBQ,https://s3-media4.fl.yelpcdn.com/bphoto/tTiaP309tTdOd-EH7glqgw/o.jpg,False,https://www.yelp.com/biz/big-bs-texas-bbq-las-vegas-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,538,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 36.077004, 'longitude': -115.298394}","['pickup', 'delivery']",$$,"{'address1': '6115 S Fort Apache Rd', 'address2': 'Ste 110', 'address3': None, 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6115 S Fort Apache Rd', 'Ste 110', 'Las Vegas, NV 89148']}",+17028448206,(702) 844-8206,163.00343380070885
24,_0x7W6fizaPP76xNBxBLAQ,stephanos-greek-and-mediterranean-grill-las-vegas-3,Stephano's Greek & Mediterranean Grill,https://s3-media3.fl.yelpcdn.com/bphoto/biwgvAdsS6RYAgKCzFOdhw/o.jpg,False,https://www.yelp.com/biz/stephanos-greek-and-mediterranean-grill-las-vegas-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,599,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}]",4.0,"{'latitude': 36.07751138877375, 'longitude': -115.29848591567}","['pickup', 'delivery']",$$,"{'address1': '6115 S Fort Apache Rd', 'address2': 'Ste 100', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6115 S Fort Apache Rd', 'Ste 100', 'Las Vegas, NV 89148']}",+17027958444,(702) 795-8444,170.36579533072762
25,rIeXMt92PLNjZbemWKRXcA,mr-chopstix-las-vegas-2,Mr. ChopStix,https://s3-media4.fl.yelpcdn.com/bphoto/HItgt4-y2gaFMG7lSN8fIw/o.jpg,False,https://www.yelp.com/biz/mr-chopstix-las-vegas-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,427,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 36.0770707, 'longitude': -115.2978205}","['pickup', 'delivery']",$$,"{'address1': '6135 S Fort Apache Rd', 'address2': 'Ste 404', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6135 S Fort Apache Rd', 'Ste 404', 'Las Vegas, NV 89148']}",+17027767666,(702) 776-7666,208.0866236431688
26,NIOwzgujIXKVBEVNTQBXpg,jjanga-steak-and-sushi-las-vegas-5,Jjanga Steak & Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/TYJefy_BdUTaEVy1C-1jjg/o.jpg,False,https://www.yelp.com/biz/jjanga-steak-and-sushi-las-vegas-5?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,2320,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'teppanyaki', 'title': 'Teppanyaki'}]",4.0,"{'latitude': 36.07668800194289, 'longitude': -115.29853606744115}","['pickup', 'delivery']",$$,"{'address1': '6125 S Fort Apache Rd', 'address2': 'Ste 200', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6125 S Fort Apache Rd', 'Ste 200', 'Las Vegas, NV 89148']}",+17029148821,(702) 914-8821,150.51651434734308
27,qqs7LP4TXAoOrSlaKRfz3A,dw-bistro-las-vegas,DW Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/16Q3F3Zk1OUiRoMv2eNNoA/o.jpg,False,https://www.yelp.com/biz/dw-bistro-las-vegas?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,1510,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}]",4.5,"{'latitude': 36.0842933813, 'longitude': -115.293878168}","['delivery', 'pickup']",$$,"{'address1': '9275 W Russell Rd', 'address2': 'Ste 190', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['9275 W Russell Rd', 'Ste 190', 'Las Vegas, NV 89148']}",+17025275200,(702) 527-5200,1003.4315946601066
