,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
23,DJTl3NU940ufiF6gxJR5pQ,del-taco-meridian-3,Del Taco,https://s3-media4.fl.yelpcdn.com/bphoto/oUeGwGYZAF8Xt3TB-j3jUQ/o.jpg,False,https://www.yelp.com/biz/del-taco-meridian-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,14,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'desserts', 'title': 'Desserts'}]",2.0,"{'latitude': 43.664144059735456, 'longitude': -116.41439063077884}","['pickup', 'delivery']",,"{'address1': '1617 W Island Green Dr', 'address2': '', 'address3': None, 'city': 'Meridian', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['1617 W Island Green Dr', 'Meridian, ID 83646']}",+12082977226,(208) 297-7226,866.9030347836634
24,66pIa8VXmTQIHkMxMv_f0w,mcdonalds-eagle-2,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/t7HzU9oJug50dqwFIGHg4w/o.jpg,False,https://www.yelp.com/biz/mcdonalds-eagle-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,29,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 43.6633896089648, 'longitude': -116.411063075066}",['delivery'],$,"{'address1': '1460 W Chinden Blvd', 'address2': '', 'address3': '', 'city': 'Eagle', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['1460 W Chinden Blvd', 'Eagle, ID 83646']}",+12088887999,(208) 888-7999,896.5569641917701
25,E1GEVyZCCdmT2zyp4vx2wA,subway-meridian-39,Subway,https://s3-media2.fl.yelpcdn.com/bphoto/xuK4TOHKAXn5SEFlE_E-PQ/o.jpg,False,https://www.yelp.com/biz/subway-meridian-39?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,10,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.0,"{'latitude': 43.6656110138615, 'longitude': -116.412355513383}","['pickup', 'delivery']",$,"{'address1': '6700 N Linder Rd', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['6700 N Linder Rd', 'Meridian, ID 83646']}",+12088840343,(208) 884-0343,663.7694517537165
26,O4p1gp7ywsCaMxw_jgO34A,tavern-at-eagle-island-meridian-2,Tavern at Eagle Island,https://s3-media4.fl.yelpcdn.com/bphoto/BwaTJCjLq73iOTvZ15W0PQ/o.jpg,False,https://www.yelp.com/biz/tavern-at-eagle-island-meridian-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,131,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 43.663451, 'longitude': -116.413247}",['delivery'],$$,"{'address1': '6500N Linder Rd', 'address2': None, 'address3': '', 'city': 'Meridian', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['6500N Linder Rd', 'Meridian, ID 83646']}",+12089945577,(208) 994-5577,1287.2899587002623
27,6dVaWHvm8YEw11eHgDH2eQ,cupbop-meridian-2,Cupbop - Korean BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/dexCw75uOjD-hKPtZ29Y9A/o.jpg,False,https://www.yelp.com/biz/cupbop-meridian-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,194,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"{'latitude': 43.663429, 'longitude': -116.412718}","['delivery', 'pickup']",$,"{'address1': '1520 W Chinden Blvd 104', 'address2': 'Ste 104', 'address3': None, 'city': 'Meridian', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['1520 W Chinden Blvd 104', 'Ste 104', 'Meridian, ID 83646']}",+12088959737,(208) 895-9737,1278.5049070257576
28,3GfRnrzvwac11XozXE9mzg,flatbread-neapolitan-pizzeria-meridian-7,Flatbread Neapolitan Pizzeria,https://s3-media4.fl.yelpcdn.com/bphoto/8pqGHKqjoGAh5r4FOEIHCQ/o.jpg,False,https://www.yelp.com/biz/flatbread-neapolitan-pizzeria-meridian-7?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,276,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 43.665711, 'longitude': -116.412585}","['restaurant_reservation', 'delivery']",$$,"{'address1': '6700 N Linder Rd', 'address2': 'Ste 192', 'address3': 'Eagle Island Shopping Center', 'city': 'Meridian', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['6700 N Linder Rd', 'Ste 192', 'Eagle Island Shopping Center', 'Meridian, ID 83646']}",+12085018567,(208) 501-8567,1080.632082769089
29,qAG9yKj4PYonW63ZdEa0uA,boise-fry-company-meridian-3,Boise Fry Company,https://s3-media2.fl.yelpcdn.com/bphoto/w1aKOmuMVxOR4JyaWUs5pg/o.jpg,False,https://www.yelp.com/biz/boise-fry-company-meridian-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,31,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",2.5,"{'latitude': 43.66304, 'longitude': -116.40884}",['delivery'],,"{'address1': '1240 W Chinden Blvd', 'address2': 'Ste 100', 'address3': '', 'city': 'Meridian', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['1240 W Chinden Blvd', 'Ste 100', 'Meridian, ID 83646']}",+12082072524,(208) 207-2524,1027.0225470502137
30,YJJHFq1_CQnCm_oXcO23Ag,great-harvest-bread-co-eagle-eagle,Great Harvest Bread Co Eagle,https://s3-media1.fl.yelpcdn.com/bphoto/T68_fZDUREeDJs1LKwELKw/o.jpg,False,https://www.yelp.com/biz/great-harvest-bread-co-eagle-eagle?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,27,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 43.66330819962057, 'longitude': -116.40807592774875}","['delivery', 'pickup']",,"{'address1': '4363 W Gray Fox St', 'address2': '', 'address3': None, 'city': 'Eagle', 'zip_code': '83616', 'country': 'US', 'state': 'ID', 'display_address': ['4363 W Gray Fox St', 'Eagle, ID 83616']}",+12088844411,(208) 884-4411,1042.8602056967034
31,lQfoxruhjhFQnJLOmILNAw,costa-vida-eagle-5,Costa Vida,https://s3-media4.fl.yelpcdn.com/bphoto/7dF6JCqjzTWGeVzRaAoDSA/o.jpg,False,https://www.yelp.com/biz/costa-vida-eagle-5?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,52,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"{'latitude': 43.66330693320233, 'longitude': -116.407909355802}","['delivery', 'pickup']",$,"{'address1': '4363 W Gray Fox St', 'address2': 'Ste 101', 'address3': None, 'city': 'Eagle', 'zip_code': '83616', 'country': 'US', 'state': 'ID', 'display_address': ['4363 W Gray Fox St', 'Ste 101', 'Eagle, ID 83616']}",+12088848291,(208) 884-8291,1036.3881875634393
32,Nvidc0_2sYA5ZHrLmXs_0A,blaze-pizza-eagle-3,Blaze Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/-_yLK5qDqEXxbnI4qzWHgQ/o.jpg,False,https://www.yelp.com/biz/blaze-pizza-eagle-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,45,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 43.66328955, 'longitude': -116.408275}","['delivery', 'pickup']",$,"{'address1': '4363 W Gray Fox St', 'address2': 'Ste 115', 'address3': None, 'city': 'Eagle', 'zip_code': '83616', 'country': 'US', 'state': 'ID', 'display_address': ['4363 W Gray Fox St', 'Ste 115', 'Eagle, ID 83616']}",+12084377029,(208) 437-7029,1052.697892139311
33,66pIa8VXmTQIHkMxMv_f0w,mcdonalds-eagle-2,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/t7HzU9oJug50dqwFIGHg4w/o.jpg,False,https://www.yelp.com/biz/mcdonalds-eagle-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,29,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 43.6633896089648, 'longitude': -116.411063075066}",['delivery'],$,"{'address1': '1460 W Chinden Blvd', 'address2': '', 'address3': '', 'city': 'Eagle', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['1460 W Chinden Blvd', 'Eagle, ID 83646']}",+12088887999,(208) 888-7999,1173.9245133646853
34,PSy-g99cUhi0FRyTKmPRQg,taco-bell-eagle-3,Taco Bell,https://s3-media2.fl.yelpcdn.com/bphoto/2qKbIYnhi2SVDKglo3AYyg/o.jpg,False,https://www.yelp.com/biz/taco-bell-eagle-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,60,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.5,"{'latitude': 43.664327, 'longitude': -116.413251}",['delivery'],$,"{'address1': '6560 N. Linder Road', 'address2': '', 'address3': '', 'city': 'Eagle', 'zip_code': '83616', 'country': 'US', 'state': 'ID', 'display_address': ['6560 N. Linder Road', 'Eagle, ID 83616']}",+12088885333,(208) 888-5333,1224.8258936588793
35,E1GEVyZCCdmT2zyp4vx2wA,subway-meridian-39,Subway,https://s3-media2.fl.yelpcdn.com/bphoto/xuK4TOHKAXn5SEFlE_E-PQ/o.jpg,False,https://www.yelp.com/biz/subway-meridian-39?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,10,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.0,"{'latitude': 43.6656110138615, 'longitude': -116.412355513383}","['delivery', 'pickup']",$,"{'address1': '6700 N Linder Rd', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['6700 N Linder Rd', 'Meridian, ID 83646']}",+12088840343,(208) 884-0343,1079.3858979330214
44,EZPoTcVz4QI8F0hEnDCNvw,kbs-burritos-eagle-eagle,KB's Burritos Eagle,https://s3-media2.fl.yelpcdn.com/bphoto/TyavRLjMyoe74gDelsz-kw/o.jpg,False,https://www.yelp.com/biz/kbs-burritos-eagle-eagle?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,53,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 43.669439, 'longitude': -116.353567}",['delivery'],$$,"{'address1': '2794 S Eagle Rd', 'address2': 'Ste 160', 'address3': '', 'city': 'Eagle', 'zip_code': '83616', 'country': 'US', 'state': 'ID', 'display_address': ['2794 S Eagle Rd', 'Ste 160', 'Eagle, ID 83616']}",+12086298553,(208) 629-8553,344.00917110456214
45,1He0-3kVfTvNUrHKGAGQXQ,red-bench-pizza-eagle,Red Bench Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/3HFWBVwy8lp8Ev7R_4ymcQ/o.jpg,False,https://www.yelp.com/biz/red-bench-pizza-eagle?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,98,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 43.6691083355129, 'longitude': -116.353596545924}",['delivery'],$$,"{'address1': '2826 S Eagle Rd', 'address2': 'Ste 100', 'address3': None, 'city': 'Eagle', 'zip_code': '83616', 'country': 'US', 'state': 'ID', 'display_address': ['2826 S Eagle Rd', 'Ste 100', 'Eagle, ID 83616']}",+12089382833,(208) 938-2833,361.2155492672914
46,FeoYQlhFe1l25mlxjO8Nxg,café-yumm-eagle-2,Café Yumm!,https://s3-media3.fl.yelpcdn.com/bphoto/vslJBXOYD6dgW7fYYAyu0w/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-yumm-eagle-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,99,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'wraps', 'title': 'Wraps'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.5,"{'latitude': 43.668718, 'longitude': -116.353355}","['delivery', 'pickup']",,"{'address1': '2826 S Eagle Rd', 'address2': 'Ste 160', 'address3': None, 'city': 'Eagle', 'zip_code': '83616', 'country': 'US', 'state': 'ID', 'display_address': ['2826 S Eagle Rd', 'Ste 160', 'Eagle, ID 83616']}",+12089009866,(208) 900-9866,401.34752195305447
47,tsAFZdq3sSMwweieMXnhpQ,boise-juice-company-eagle,Boise Juice Company,https://s3-media4.fl.yelpcdn.com/bphoto/B-Vjp96n9RpG1st9p8B4Bw/o.jpg,False,https://www.yelp.com/biz/boise-juice-company-eagle?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,34,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"{'latitude': 43.669354, 'longitude': -116.353572}",[],,"{'address1': '2794 S Eagle Rd', 'address2': 'Ste 100', 'address3': '', 'city': 'Eagle', 'zip_code': '83616', 'country': 'US', 'state': 'ID', 'display_address': ['2794 S Eagle Rd', 'Ste 100', 'Eagle, ID 83616']}",+12089177117,(208) 917-7117,344.00917110456214
49,dl1QHd3dx_iMB0nz3P0rEg,fiesta-guadalajara-a-family-mexican-restaurant-eagle,Fiesta Guadalajara A Family Mexican Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/xr7KB7KZB4xVGGJQXKG6dg/o.jpg,False,https://www.yelp.com/biz/fiesta-guadalajara-a-family-mexican-restaurant-eagle?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,45,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'latitude': 43.6642404959537, 'longitude': -116.353885522893}",['delivery'],$$,"{'address1': '3210 E Chinden Blvd', 'address2': 'Ste 100', 'address3': None, 'city': 'Eagle', 'zip_code': '83616', 'country': 'US', 'state': 'ID', 'display_address': ['3210 E Chinden Blvd', 'Ste 100', 'Eagle, ID 83616']}",+12089381116,(208) 938-1116,832.9104825720709
50,bL_Ijs_ZmRryGH-l6zgPTA,on-the-hook-fish-and-chips-dickinson,On The Hook Fish and Chips,https://s3-media1.fl.yelpcdn.com/bphoto/r2RXnZ-BwWm2ErAf-L4DuQ/o.jpg,False,https://www.yelp.com/biz/on-the-hook-fish-and-chips-dickinson?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,19,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",3.5,"{'latitude': 46.90003874117426, 'longitude': -102.79248359745854}",[],,"{'address1': '1681 3rd Ave W', 'address2': None, 'address3': None, 'city': 'Dickinson', 'zip_code': '58601', 'country': 'US', 'state': 'ND', 'display_address': ['1681 3rd Ave W', 'Dickinson, ND 58601']}",+13073164665,(307) 316-4665,999.4710659635386
