,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
17,Z6E2Syzo_IYLIGpI5tSpRg,dairy-queen-grill-and-chill-las-vegas-13,Dairy Queen Grill & Chill,https://s3-media2.fl.yelpcdn.com/bphoto/QPOjqrdrLqcVGhXSPut7Qw/o.jpg,False,https://www.yelp.com/biz/dairy-queen-grill-and-chill-las-vegas-13?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,238,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.0,"{'latitude': 36.069656, 'longitude': -115.298326}","['delivery', 'pickup']",$,"{'address1': '6525 S Fort Apache Rd', 'address2': 'Unit 100', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6525 S Fort Apache Rd', 'Unit 100', 'Las Vegas, NV 89148']}",+17027950000,(702) 795-0000,1261.9252504279002
18,fp1AV66Uq9mo_9ZhZIIpcQ,pizza-hut-las-vegas-145,Pizza Hut,https://s3-media2.fl.yelpcdn.com/bphoto/TnZ9kxhClnuuLXSJUthWxQ/o.jpg,False,https://www.yelp.com/biz/pizza-hut-las-vegas-145?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,121,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",1.5,"{'latitude': 36.0718847, 'longitude': -115.298351}","['delivery', 'pickup']",$,"{'address1': '6415 S Fort Apache Rd', 'address2': 'Ste 110', 'address3': None, 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6415 S Fort Apache Rd', 'Ste 110', 'Las Vegas, NV 89148']}",+17025450050,(702) 545-0050,1119.2693129626414
19,kRRtnGLDTTfKyeuwjh8Blg,subway-las-vegas-244,Subway,https://s3-media3.fl.yelpcdn.com/bphoto/a6-BDadY5MofnktujRgsaA/o.jpg,False,https://www.yelp.com/biz/subway-las-vegas-244?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,73,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.0,"{'latitude': 36.069635853715, 'longitude': -115.298304419271}","['delivery', 'pickup']",$,"{'address1': '6525 S Fort Apache Rd', 'address2': 'Ste 110', 'address3': None, 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6525 S Fort Apache Rd', 'Ste 110', 'Las Vegas, NV 89148']}",+17022634800,(702) 263-4800,1264.8458035406877
20,Oivmx8hjBJ6svs-_PIroMw,longford-shoppes-at-southern-hills-las-vegas,Longford Shoppes at Southern Hills,https://s3-media3.fl.yelpcdn.com/bphoto/h6NNNC76QTdECHxtPADkrQ/o.jpg,False,https://www.yelp.com/biz/longford-shoppes-at-southern-hills-las-vegas?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,1,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'discountstore', 'title': 'Discount Store'}]",4.0,"{'latitude': 36.06957701233009, 'longitude': -115.29840132331843}",[],,"{'address1': '6415 S Fort Apache Rd', 'address2': '', 'address3': None, 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6415 S Fort Apache Rd', 'Las Vegas, NV 89148']}",,,1262.3111411396967
21,NIOwzgujIXKVBEVNTQBXpg,jjanga-steak-and-sushi-las-vegas-5,Jjanga Steak & Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/TYJefy_BdUTaEVy1C-1jjg/o.jpg,False,https://www.yelp.com/biz/jjanga-steak-and-sushi-las-vegas-5?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,2328,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'teppanyaki', 'title': 'Teppanyaki'}]",4.0,"{'latitude': 36.07668800194289, 'longitude': -115.29853606744115}","['delivery', 'pickup']",$$,"{'address1': '6125 S Fort Apache Rd', 'address2': 'Ste 200', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6125 S Fort Apache Rd', 'Ste 200', 'Las Vegas, NV 89148']}",+17029148821,(702) 914-8821,150.51651434734308
22,w2D-bXyIaKwh3AlEb-LygQ,big-bs-texas-bbq-las-vegas-2,Big B's Texas BBQ,https://s3-media4.fl.yelpcdn.com/bphoto/tTiaP309tTdOd-EH7glqgw/o.jpg,False,https://www.yelp.com/biz/big-bs-texas-bbq-las-vegas-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,548,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 36.077004, 'longitude': -115.298394}","['delivery', 'pickup']",$$,"{'address1': '6115 S Fort Apache Rd', 'address2': 'Ste 110', 'address3': None, 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6115 S Fort Apache Rd', 'Ste 110', 'Las Vegas, NV 89148']}",+17028448206,(702) 844-8206,163.00343380070885
23,d2lJMty1JNpXM-QttNf75w,anima-by-edo-las-vegas,Anima by EDO,https://s3-media4.fl.yelpcdn.com/bphoto/qCZxsgo4NUPMex8l-nYmqA/o.jpg,False,https://www.yelp.com/biz/anima-by-edo-las-vegas?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,163,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 36.0846315020195, 'longitude': -115.2930234291461}",[],$$$,"{'address1': '9205 W Russell Rd', 'address2': 'Ste 185', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['9205 W Russell Rd', 'Ste 185', 'Las Vegas, NV 89148']}",+17022024291,(702) 202-4291,1078.7225771489138
24,_0x7W6fizaPP76xNBxBLAQ,stephanos-greek-and-mediterranean-grill-las-vegas-3,Stephano's Greek & Mediterranean Grill,https://s3-media3.fl.yelpcdn.com/bphoto/biwgvAdsS6RYAgKCzFOdhw/o.jpg,False,https://www.yelp.com/biz/stephanos-greek-and-mediterranean-grill-las-vegas-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,603,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}]",4.0,"{'latitude': 36.07751138877375, 'longitude': -115.29848591567}","['delivery', 'pickup']",$$,"{'address1': '6115 S Fort Apache Rd', 'address2': 'Ste 100', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6115 S Fort Apache Rd', 'Ste 100', 'Las Vegas, NV 89148']}",+17027958444,(702) 795-8444,170.36579533072762
25,Zmfq3DVhHdtVChhSxzoUHw,panna-thai-restaurant-las-vegas-2,Panna Thai Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/eNUsg_XgyaL1nWUvkkb7PA/o.jpg,False,https://www.yelp.com/biz/panna-thai-restaurant-las-vegas-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,908,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,"{'latitude': 36.0785849, 'longitude': -115.29779}","['delivery', 'pickup']",$$,"{'address1': '6015 S Fort Apache Rd', 'address2': 'Ste 100', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6015 S Fort Apache Rd', 'Ste 100', 'Las Vegas, NV 89148']}",+17028232345,(702) 823-2345,274.7427483324896
26,R_fQGSUQv0L_fRiuua47dw,neighbors-las-vegas-2,Neighbors,https://s3-media2.fl.yelpcdn.com/bphoto/IgSEYoo575N0VY7qNsVm-A/o.jpg,False,https://www.yelp.com/biz/neighbors-las-vegas-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,1110,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 36.08113, 'longitude': -115.29691}","['delivery', 'pickup']",$$,"{'address1': '5910 S Fort Apache Rd', 'address2': None, 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['5910 S Fort Apache Rd', 'Las Vegas, NV 89148']}",+17026851166,(702) 685-1166,557.9954934224855
27,Bh3fRjirjRYDl2tufa42UA,tacotarian-las-vegas,Tacotarian,https://s3-media3.fl.yelpcdn.com/bphoto/V3XBIMdx7Wr9D1c_vwOS5A/o.jpg,False,https://www.yelp.com/biz/tacotarian-las-vegas?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,796,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"{'latitude': 36.076677, 'longitude': -115.2977949}",['delivery'],$$,"{'address1': '6135 S Ft Apache Rd', 'address2': 'Ste 402', 'address3': '', 'city': 'Las Vegas', 'zip_code': '89148', 'country': 'US', 'state': 'NV', 'display_address': ['6135 S Ft Apache Rd', 'Ste 402', 'Las Vegas, NV 89148']}",+17029799329,(702) 979-9329,207.49759173662088
