,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
10,o_g-vMKxSFZRUPicjN5s_Q,sonic-drive-in-aubrey-5,Sonic Drive-In,https://s3-media3.fl.yelpcdn.com/bphoto/B8EncGWziWdSdKcTK8e2bA/o.jpg,False,https://www.yelp.com/biz/sonic-drive-in-aubrey-5?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,38,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",1.5,"{'latitude': 33.2213738, 'longitude': -96.9334848}",[],$,"{'address1': '26741 East University Dr', 'address2': None, 'address3': None, 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['26741 East University Dr', 'Aubrey, TX 76227']}",+19723476570,(972) 347-6570,1023.3214992453454
11,9VqZZiaiyGH_6smpvUKaQQ,tender-smokehouse-aubrey-aubrey,Tender Smokehouse - Aubrey,https://s3-media4.fl.yelpcdn.com/bphoto/nGOFBMf6G7ReMz1d-ET5qw/o.jpg,False,https://www.yelp.com/biz/tender-smokehouse-aubrey-aubrey?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,126,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 33.2203201, 'longitude': -96.9177013}",[],$$,"{'address1': '26781 E Highway 380', 'address2': None, 'address3': '', 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['26781 E Highway 380', 'Aubrey, TX 76227']}",+12146120059,(214) 612-0059,271.9742527605844
12,dPaJzxW0foPByEXbPFkh_Q,fresh-thai-aubrey,Fresh Thai,https://s3-media3.fl.yelpcdn.com/bphoto/P6DCaFy1oi8Y8XBBeWIHcQ/o.jpg,False,https://www.yelp.com/biz/fresh-thai-aubrey?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,141,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 33.220298, 'longitude': -96.915275}","['pickup', 'delivery']",$$,"{'address1': '26785 US Highway 380 E', 'address2': 'Ste 100', 'address3': None, 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['26785 US Highway 380 E', 'Ste 100', 'Aubrey, TX 76227']}",+19404401350,(940) 440-1350,174.32323718106235
13,yawhLqszfIp9q1aGNdLoig,los-suarez-aubrey-3,Los Suarez,https://s3-media4.fl.yelpcdn.com/bphoto/VrXN6MFynn1v00l6ZL8H8A/o.jpg,False,https://www.yelp.com/biz/los-suarez-aubrey-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,23,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 33.22008910000264, 'longitude': -96.9156268527992}","['pickup', 'delivery']",$$,"{'address1': '26783 E University Dr', 'address2': None, 'address3': None, 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['26783 E University Dr', 'Aubrey, TX 76227']}",+12145174637,(214) 517-4637,190.78907145037013
14,RhL6hXqiz_nMz06Xx7tBcg,mudeas-cafe-east-aubrey,Mudea's Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/Z5-LU7zhMTmS9XUOICa2VQ/o.jpg,False,https://www.yelp.com/biz/mudeas-cafe-east-aubrey?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,8,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 33.2196038, 'longitude': -96.9164272}","['pickup', 'delivery']",,"{'address1': '26780 US-380', 'address2': None, 'address3': None, 'city': 'East Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['26780 US-380', 'East Aubrey, TX 76227']}",+14693000250,(469) 300-0250,249.02742870213234
15,n9xpJEWHDFXu5AdrOWBILQ,spicy-tails-aubrey-2,Spicy Tails,https://s3-media3.fl.yelpcdn.com/bphoto/h2_VR7UlOQFEDvQULmF10Q/o.jpg,False,https://www.yelp.com/biz/spicy-tails-aubrey-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,8,"[{'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 33.22073, 'longitude': -96.915228}",[],,"{'address1': '26785 E University Dr', 'address2': None, 'address3': '', 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['26785 E University Dr', 'Aubrey, TX 76227']}",+14697759868,(469) 775-9868,204.0273234569603
16,bFh_LbztghTbxrMkW7pXxA,subway-little-elm-8,Subway,https://s3-media4.fl.yelpcdn.com/bphoto/_-M15hXziPHynX5z0GJS_A/o.jpg,False,https://www.yelp.com/biz/subway-little-elm-8?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,23,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 33.2203910010591, 'longitude': -96.9116222253829}","['pickup', 'delivery']",$,"{'address1': '26795 Hwy 380 E', 'address2': 'Ste 1100', 'address3': '', 'city': 'Little Elm', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['26795 Hwy 380 E', 'Ste 1100', 'Little Elm, TX 76227']}",+14694816810,(469) 481-6810,229.3885337051139
17,zc0GVHpSDrwZYBH5imO6Eg,ice-ice-baby-savannah,Ice Ice Baby,,False,https://www.yelp.com/biz/ice-ice-baby-savannah?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,1,"[{'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",5.0,"{'latitude': 33.2221536223282, 'longitude': -96.9035983085632}",[],$,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Savannah', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['Savannah, TX 76227']}",+12142967117,(214) 296-7117,995.0785378511431
18,yOQAuEsb5GHAkjXV0M-fFw,cracked-and-crepe-aubrey,Cracked & Crepe,https://s3-media3.fl.yelpcdn.com/bphoto/U3OAyS-qLCgUMknsuj2KQg/o.jpg,False,https://www.yelp.com/biz/cracked-and-crepe-aubrey?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,77,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 33.22348, 'longitude': -96.97359}",[],$$,"{'address1': '27379 E University Dr', 'address2': 'Ste 100', 'address3': '', 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['27379 E University Dr', 'Ste 100', 'Aubrey, TX 76227']}",+14694816163,(469) 481-6163,429.99204065674223
19,3laIllEuWvKpxBMLEIQlyQ,fortune-star-chinese-and-thai-cuisine-aubrey,Fortune Star Chinese and Thai Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/VjoPcnsDLJEN6TvW3b0vZw/o.jpg,False,https://www.yelp.com/biz/fortune-star-chinese-and-thai-cuisine-aubrey?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,50,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 33.22348, 'longitude': -96.97359}",[],,"{'address1': '27379 E University Dr', 'address2': 'Ste 800', 'address3': None, 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['27379 E University Dr', 'Ste 800', 'Aubrey, TX 76227']}",+19724331056,(972) 433-1056,429.99204065674223
20,dPaJzxW0foPByEXbPFkh_Q,fresh-thai-aubrey,Fresh Thai,https://s3-media3.fl.yelpcdn.com/bphoto/P6DCaFy1oi8Y8XBBeWIHcQ/o.jpg,False,https://www.yelp.com/biz/fresh-thai-aubrey?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,141,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 33.220298, 'longitude': -96.915275}","['pickup', 'delivery']",$$,"{'address1': '26785 US Highway 380 E', 'address2': 'Ste 100', 'address3': None, 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['26785 US Highway 380 E', 'Ste 100', 'Aubrey, TX 76227']}",+19404401350,(940) 440-1350,981.5616380952433
21,Qkudr-NkuPleXeMACLYSFA,godfathers-pizza-aubrey,Godfather's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/VL5F1T8wNVSXo2fpRseSwA/o.jpg,False,https://www.yelp.com/biz/godfathers-pizza-aubrey?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,10,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.5,"{'latitude': 33.220337139154815, 'longitude': -96.90006844336006}","['pickup', 'delivery']",,"{'address1': '27379 E University Dr', 'address2': 'Ste 400', 'address3': None, 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['27379 E University Dr', 'Ste 400', 'Aubrey, TX 76227']}",+14694812255,(469) 481-2255,451.43859158886744
22,n9xpJEWHDFXu5AdrOWBILQ,spicy-tails-aubrey-2,Spicy Tails,https://s3-media3.fl.yelpcdn.com/bphoto/h2_VR7UlOQFEDvQULmF10Q/o.jpg,False,https://www.yelp.com/biz/spicy-tails-aubrey-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,8,"[{'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 33.22073, 'longitude': -96.915228}",[],,"{'address1': '26785 E University Dr', 'address2': None, 'address3': '', 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['26785 E University Dr', 'Aubrey, TX 76227']}",+14697759868,(469) 775-9868,985.5575701674156
23,bhW7ow0fWVXAJCTu5VW_jQ,broad-streat-station-denton,Broad StrEAT Station,https://s3-media1.fl.yelpcdn.com/bphoto/fYinGhodIPRq1l-FHRUm_w/o.jpg,False,https://www.yelp.com/biz/broad-streat-station-denton?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,2,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}]",5.0,"{'latitude': 33.228391299775, 'longitude': -96.9015578677657}",[],,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Denton', 'zip_code': '76201', 'country': 'US', 'state': 'TX', 'display_address': ['Denton, TX 76201']}",+12143053058,(214) 305-3058,1047.0095593280587
24,zc0GVHpSDrwZYBH5imO6Eg,ice-ice-baby-savannah,Ice Ice Baby,,False,https://www.yelp.com/biz/ice-ice-baby-savannah?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,1,"[{'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",5.0,"{'latitude': 33.2221536223282, 'longitude': -96.9035983085632}",[],$,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Savannah', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['Savannah, TX 76227']}",+12142967117,(214) 296-7117,328.5400899220438
25,bFh_LbztghTbxrMkW7pXxA,subway-little-elm-8,Subway,https://s3-media4.fl.yelpcdn.com/bphoto/_-M15hXziPHynX5z0GJS_A/o.jpg,False,https://www.yelp.com/biz/subway-little-elm-8?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,23,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 33.2203910010591, 'longitude': -96.9116222253829}","['pickup', 'delivery']",$,"{'address1': '26795 Hwy 380 E', 'address2': 'Ste 1100', 'address3': '', 'city': 'Little Elm', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['26795 Hwy 380 E', 'Ste 1100', 'Little Elm, TX 76227']}",+14694816810,(469) 481-6810,646.3812685413075
26,yOQAuEsb5GHAkjXV0M-fFw,cracked-and-crepe-aubrey,Cracked & Crepe,https://s3-media3.fl.yelpcdn.com/bphoto/U3OAyS-qLCgUMknsuj2KQg/o.jpg,False,https://www.yelp.com/biz/cracked-and-crepe-aubrey?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,77,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 33.22348, 'longitude': -96.97359}",[],$$,"{'address1': '27379 E University Dr', 'address2': 'Ste 100', 'address3': '', 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['27379 E University Dr', 'Ste 100', 'Aubrey, TX 76227']}",+14694816163,(469) 481-6163,437.095838647188
27,3laIllEuWvKpxBMLEIQlyQ,fortune-star-chinese-and-thai-cuisine-aubrey,Fortune Star Chinese and Thai Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/VjoPcnsDLJEN6TvW3b0vZw/o.jpg,False,https://www.yelp.com/biz/fortune-star-chinese-and-thai-cuisine-aubrey?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,50,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 33.22348, 'longitude': -96.97359}",[],,"{'address1': '27379 E University Dr', 'address2': 'Ste 800', 'address3': None, 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['27379 E University Dr', 'Ste 800', 'Aubrey, TX 76227']}",+19724331056,(972) 433-1056,437.095838647188
28,Qkudr-NkuPleXeMACLYSFA,godfathers-pizza-aubrey,Godfather's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/VL5F1T8wNVSXo2fpRseSwA/o.jpg,False,https://www.yelp.com/biz/godfathers-pizza-aubrey?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,10,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.5,"{'latitude': 33.220337139154815, 'longitude': -96.90006844336006}","['delivery', 'pickup']",,"{'address1': '27379 E University Dr', 'address2': 'Ste 400', 'address3': None, 'city': 'Aubrey', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['27379 E University Dr', 'Ste 400', 'Aubrey, TX 76227']}",+14694812255,(469) 481-2255,411.50911088655477
29,bhW7ow0fWVXAJCTu5VW_jQ,broad-streat-station-denton,Broad StrEAT Station,https://s3-media1.fl.yelpcdn.com/bphoto/fYinGhodIPRq1l-FHRUm_w/o.jpg,False,https://www.yelp.com/biz/broad-streat-station-denton?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,2,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}]",5.0,"{'latitude': 33.228391299775, 'longitude': -96.9015578677657}",[],,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Denton', 'zip_code': '76201', 'country': 'US', 'state': 'TX', 'display_address': ['Denton, TX 76201']}",+12143053058,(214) 305-3058,1137.2376770649655
30,zc0GVHpSDrwZYBH5imO6Eg,ice-ice-baby-savannah,Ice Ice Baby,,False,https://www.yelp.com/biz/ice-ice-baby-savannah?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,1,"[{'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",5.0,"{'latitude': 33.2221536223282, 'longitude': -96.9035983085632}",[],$,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Savannah', 'zip_code': '76227', 'country': 'US', 'state': 'TX', 'display_address': ['Savannah, TX 76227']}",+12142967117,(214) 296-7117,788.8262952341926
